Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
Freischalten der Offroad-Funktionen für die Kombianzeige und Fahrprogrammausgabe;DAM_KO_OFFROAD_ENABLE;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;1;0;0;;;1;0;$A9B8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Freischalten der Race-Funktionen für die Kombianzeige;DAM_KO_RACE_ENABLE;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;;;1;0;$A9BB;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Beim kurzen Ausblenden der Gangziffer wird 0 anstatt 10 ausgegeben, außer im Segeln. Dadurch wird in manchen Kombis die Fahrstufe zentriert anstatt links angezeigt.;DAM_KO_WBA_AKTGANG_NEU;DAM_Ganganzeige: """";eEinzel;eViewText;eBars;eByte;0;0;0;0;0;0;1;1;10;;0;0;0;Keine Umrechnung, keine Maßeinheit;;1;0;$A9B3;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Minimale Zeit für die Ueberschneidung;KhsEek_TiUeberMin_kl;KhsApplEek: ""Applikationsparameter für die Eek-Funktionalität"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B62E;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Zeit für die Ueberschneidung in den 2. Gang;KhsEek_TiUeber_kl[Gang2];KhsApplEek: ""Applikationsparameter für die Eek-Funktionalität"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B5F2;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Zeit für die Ueberschneidung in den 3. Gang;KhsEek_TiUeber_kl[Gang3];KhsApplEek: ""Applikationsparameter für die Eek-Funktionalität"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B5FC;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Zeit für die Ueberschneidung in den 4. Gang;KhsEek_TiUeber_kl[Gang4];KhsApplEek: ""Applikationsparameter für die Eek-Funktionalität"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B606;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Zeit für die Ueberschneidung in den 5. Gang;KhsEek_TiUeber_kl[Gang5];KhsApplEek: ""Applikationsparameter für die Eek-Funktionalität"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B610;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Zeit für die Ueberschneidung in den 6. Gang;KhsEek_TiUeber_kl[Gang6];KhsApplEek: ""Applikationsparameter für die Eek-Funktionalität"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B61A;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Zeit für die Ueberschneidung in den 7. Gang;KhsEek_TiUeber_kl[Gang7];KhsApplEek: ""Applikationsparameter für die Eek-Funktionalität"";eEindim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;1;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B624;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Minimale Zeit für die Ueberschneidung (Eco);KhsUeb_TiUeberMinN_kf;KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B8D6;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Minimale Zeit für die Ueberschneidung;KhsUeb_TiUeberMinRrd_kf;KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B58E;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Minimale Zeit für die Ueberschneidung (Sport);KhsUeb_TiUeberMinSN_kf;KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B778;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Minimale Zeit für die Ueberschneidung (Tip);KhsUeb_TiUeberMinTTN_kf;KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1BA34;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Minimale Zeit für die Ueberschneidung (TT);KhsUeb_TiUeberMinTT_kf;KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B430;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Minimale Zeit für die Ueberschneidung;KhsUeb_TiUeberMin_kf;KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B2D2;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Eco) in den 2. Gang;KhsUeb_TiUeberN_kf[Gang2];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B7AA;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Eco) in den 3. Gang;KhsUeb_TiUeberN_kf[Gang3];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B7DC;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Eco) in den 4. Gang;KhsUeb_TiUeberN_kf[Gang4];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B80E;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Eco) in den 5. Gang;KhsUeb_TiUeberN_kf[Gang5];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B840;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Eco) in den 6. Gang;KhsUeb_TiUeberN_kf[Gang6];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B872;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Eco) in den 7. Gang;KhsUeb_TiUeberN_kf[Gang7];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B8A4;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 2. Gang;KhsUeb_TiUeberRrd_kf[Gang2];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B462;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 3. Gang;KhsUeb_TiUeberRrd_kf[Gang3];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B494;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 4. Gang;KhsUeb_TiUeberRrd_kf[Gang4];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B4C6;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 5. Gang;KhsUeb_TiUeberRrd_kf[Gang5];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B4F8;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 6. Gang;KhsUeb_TiUeberRrd_kf[Gang6];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B52A;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 7. Gang;KhsUeb_TiUeberRrd_kf[Gang7];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B55C;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung (S) in den 2. Gang;KhsUeb_TiUeberSN_kf[Gang2];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B64C;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (S) in den 3. Gang;KhsUeb_TiUeberSN_kf[Gang3];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B67E;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (S) in den 4. Gang;KhsUeb_TiUeberSN_kf[Gang4];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B6B0;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (S) in den 5. Gang;KhsUeb_TiUeberSN_kf[Gang5];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B6E2;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (S) in den 6. Gang;KhsUeb_TiUeberSN_kf[Gang6];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B714;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (S) in den 7. Gang;KhsUeb_TiUeberSN_kf[Gang7];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B746;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Tip) in den 2. Gang;KhsUeb_TiUeberTTN_kf[Gang2];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B908;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Tip) in den 3. Gang;KhsUeb_TiUeberTTN_kf[Gang3];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B93A;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Tip) in den 4. Gang;KhsUeb_TiUeberTTN_kf[Gang4];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B96C;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Tip) in den 5. Gang;KhsUeb_TiUeberTTN_kf[Gang5];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B99E;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Tip) in den 6. Gang;KhsUeb_TiUeberTTN_kf[Gang6];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B9D0;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (Tip) in den 7. Gang;KhsUeb_TiUeberTTN_kf[Gang7];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1BA02;Drehzahl;;U/min;1;0;10;0;0;1;0;eRom;0;$1B642;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B638;eHiLo;0x-1;0
Zeit für die Ueberschneidung (TT) in den 2. Gang;KhsUeb_TiUeberTT_kf[Gang2];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B304;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung (TT) in den 3. Gang;KhsUeb_TiUeberTT_kf[Gang3];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B336;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung (TT) in den 4. Gang;KhsUeb_TiUeberTT_kf[Gang4];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B368;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung (TT) in den 5. Gang;KhsUeb_TiUeberTT_kf[Gang5];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B39A;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung (TT) in den 6. Gang;KhsUeb_TiUeberTT_kf[Gang6];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B3CC;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung (TT) in den 7. Gang;KhsUeb_TiUeberTT_kf[Gang7];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B3FE;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Ueberschneidungszeit bei Kaelte. Fliesst prozentual (abhaengig von KhsUeb_Proz_Kalt_kl) in Ueberschneidungszeit mit ein (OPL_2821).;KhsUeb_TiUeber_Kalt_kf;KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B5C0;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 2. Gang;KhsUeb_TiUeber_kf[Gang2];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B1A6;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 3. Gang;KhsUeb_TiUeber_kf[Gang3];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B1D8;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 4. Gang;KhsUeb_TiUeber_kf[Gang4];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B20A;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
Zeit für die Ueberschneidung in den 5. Gang;KhsUeb_TiUeber_kf[Gang5];KhsApplUeberschneidung: ""Applikationsgrößen für die Überschneidung"";eZweidim;eViewText;eBars;eHiLo;0;1;0;0;0;0;5;5;10;;2;0;0;Zeitscheibe 10ms;sec;0.01;-0;$1B23C;Fahrpedal;;%;0.1;-0;10;0;0;1;1;eRom;0;$1B19C;eHiLo;0x-1;0;Motor/Kupplungsmoment;;Nm;0.05;-0;10;0;0;1;2;eRom;0;$1B192;eHiLo;0x-1;0
