Name;IdName;FolderName;Type;ViewMode;RWin;DataOrg;bReciprocal;bSigned;bDelta;bPercent;bOriginal;bOriginalValues;Columns;Rows;Radix;Comment;Precision;SkipBytes;LineSkipBytes;Fieldvalues.Name;Fieldvalues.Unit;Fieldvalues.Factor;Fieldvalues.Offset;Fieldvalues.StartAddr;AxisX.Name;AxisX.IdName;AxisX.Unit;AxisX.Factor;AxisX.Offset;AxisX.Radix;AxisX.bBackwards;AxisX.bReciprocal;AxisX.bSigned;AxisX.Precision;AxisX.DataSrc;AxisX.DataHeader;AxisX.DataAddr;AxisX.DataOrg;AxisX.SignatureByte;AxisX.SkipBytes;AxisY.Name;AxisY.IdName;AxisY.Unit;AxisY.Factor;AxisY.Offset;AxisY.Radix;AxisY.bBackwards;AxisY.bReciprocal;AxisY.bSigned;AxisY.Precision;AxisY.DataSrc;AxisY.DataHeader;AxisY.DataAddr;AxisY.DataOrg;AxisY.SignatureByte;AxisY.SkipBytes
shooting time ab acomplished Minimum pressure;KzuZeitZuschiessen_kl;KzuApplikation: ""Comments"";eEindim;eViewText;eBars;eLoHi;0;1;0;0;0;0;4;1;10;;1;0;0;;ms;10;-0;$40628;temperature axis for shooting time;;C°;1;-0;10;0;0;1;1;eRom;0;$40620;eLoHi;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
"16bit Filter for the a-Sensor; [0-5] for Filter0,2,4,8,16,32";LAENGSSENSOR10_FLT;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Auswahl des Filters;;1;0;$45954;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
for Filter0,2,4,8,16,32;LAENGSSENSOR_ABBAU_FLT;DSP_Filter: ""Filter parameters of sensor raw value the longitudinal acceleration"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Auswahl des Filters;;1;0;$45956;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
filter time;LAENGSSENSOR_ABBAU_ZEIT;DSP_Filter: ""Filter parameters of sensor raw value the longitudinal acceleration"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;ms;1;-0;$45958;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
for Filter0,2,4,8,16,32;LAENGSSENSOR_AUFBAU_FLT;DSP_Filter: ""Filter parameters of sensor raw value the longitudinal acceleration"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Auswahl des Filters;;1;0;$45957;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
filter time;LAENGSSENSOR_AUFBAU_ZEIT;DSP_Filter: ""Filter parameters of sensor raw value the longitudinal acceleration"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;ms;1;-0;$45959;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
can At different filter times useful be;LAENGSSENSOR_FZ_UM;DSP_Filter: ""Filter parameters of sensor raw value the longitudinal acceleration"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$45955;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Determination the size high over vehicle speed;LAENGS_NEG_FZGV_HOCH;DSP_Regel_2_und_3: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;2;1;10;;2;0;0;;;1;-0;$45E3C;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Determination the size high over -longitudinal acceleration;LAENGS_NEG_HOCH;DSP_Regel_2_und_3: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;2;1;10;;2;0;0;;;1;-0;$45E3A;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Determination the size high over vehicle speed;LAENGS_POS_FZGV_HOCH;DSP_Regel_2_und_3: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;2;1;10;;2;0;0;;;1;-0;$45E38;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Determination the size high over +longitudinal acceleration;LAENGS_POS_HOCH;DSP_Regel_2_und_3: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;2;1;10;;2;0;0;;;1;-0;$45E36;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
LAENGS_SPORT;LAENGS_SPORT;DSP_Regel_2_und_3: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$45E35;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
oberte accelerator worth, the On the CAN sent is. Is Only as provisionary thought, to Learning algorithm works. 0x00: function off;LASTPROVINORM;DSP_Fahrpedalnormierung: ""Values for Fahrpedalnormierung"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$45941;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
gearbox input torque-dependent load losses;LASTVERLUSTE;DSP_Verlustmomente: """";eZweidim;eView3d;eBars;eByte;0;0;0;0;0;0;6;2;10;;2;0;0;;;1;-0;$45568;Gang_DSP_6Gear;;;1;0;10;0;0;0;3;eUserdefString;0;$0;eByte;0x-1;0;LASTVERLUSTE_Y_AXIS.CONVERSION;NO_INPUT_QUANTITY;;1;0;10;0;0;0;1;eUserdefString;0;$0;eByte;0x-1;0
Switch for Idle speed boost;LEERDREHANHEBUNG_ENABLE;DSP_Leerlaufdrehzahlanhebung: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$44FDC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
upper Border the Idle speed boost;LEERDREHZAHL_OBEN;DSP_Leerlaufdrehzahlanhebung: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$44FE0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Lower Border Idle speed boost;LEERDREHZAHL_UNTEN;DSP_Leerlaufdrehzahlanhebung: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$44FDF;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Idle speed boost At Sensor error always Active;LEERDREH_IMMER_AKTIV_BEI_FEHLER;DSP_Leerlaufdrehzahlanhebung: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$44FDE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
above the top Border is Fast idle On 0 set;LEERDREH_OBEN_AUS;DSP_Leerlaufdrehzahlanhebung: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$44FE2;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
below the lower Border is Fast idle On 0 set;LEERDREH_UNTEN_AUS;DSP_Leerlaufdrehzahlanhebung: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$44FE1;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Idle speed boost and While and While the circuit Active;LEERDREH_WAEHREND_SCHALT;DSP_Leerlaufdrehzahlanhebung: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;0;$44FDD;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Idle speed boost;LEERLAUFDREHZAHLANHEBUNG;DSP_AQ: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;17;1;10;;2;0;0;;;1;-0;$44FE4;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_BERGFAKTOR_INTPOL;LOW_BERGFAKTOR_INTPOL;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$44861;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_AUS;LOW_HEISS_AUS;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452ED;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_EIN;LOW_HEISS_EIN;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452EA;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_GAS;LOW_HEISS_GAS;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452EB;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_SEPARAT_ENABLE;LOW_HEISS_SEPARAT_ENABLE;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452D8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_SOFORT;LOW_HEISS_SOFORT;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452E8;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_STG;LOW_HEISS_STG;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452EC;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_STG_AUS;LOW_HEISS_STG_AUS;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452EE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_HEISS_STG_SOFORT_AUS;LOW_HEISS_STG_SOFORT_AUS;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$452E9;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Speed to zu the a HS despite WheelSpin allowed Is. 255 as value locks the transition for a Release;LOW_MY_MIN_V;DSP_Hochschalten_auf_Rueckkennlinie: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;6;1;10;;2;0;0;;;1;-0;$45294;Schaltung_6up;;;1;0;10;0;0;0;3;eUserdefString;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
LOW_ROTER_KICKDOWN;LOW_ROTER_KICKDOWN;DSP_AQ: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;6;1;10;;2;0;0;;;1;-0;$4585C;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Lower Speed limit for correction determination;LSTG_N_OBEN;DSP_Hoehenkorrektur: ""Dependence of Bergfaktors From Motorleistungsfaktor"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;1/min;1;-0;$457BE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
upper Speed limit for correction determination;LSTG_N_UNTEN;DSP_Hoehenkorrektur: ""Dependence of Bergfaktors From Motorleistungsfaktor"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;1/min;1;-0;$457BD;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
LUEFTER_TMR_MINDESTZEIT;LUEFTER_TMR_MINDESTZEIT;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$4529E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
constant data;M100_DURCH_REIFEN;DSP_BerechneteGroessen: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;2;0;0;;;1;-0;$463EE;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
m-Increment for mass determination;M1VARIMETER;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;m;1;-0;$4598D;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
M200_DURCH_REIFEN;M200_DURCH_REIFEN;DSP_BerechneteGroessen: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$4559A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
MAN2_23_GESCHW;MAN2_23_GESCHW;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$45AE5;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
MAN2_32_GESCHW;MAN2_32_GESCHW;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$45AE6;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Dimensions;MASSE;DSP_BerechneteGroessen: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;2;0;0;;;1;-0;$45586;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
averaged mass value filter;MASSE50KG_FLT;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;Auswahl des Filters;;1;0;$45987;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
1: mass determination switched;MASSEBESTIMMUNG;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$4594E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
mass delta gradient;MASSENDELTASTEIGUNG;DSP_AQ: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;17;1;10;;2;0;0;;;1;-0;$459A4;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Number the zu transmitting mass results;MASSENMITTELZAHL;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$45986;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
max. Number all Einträge im field fine Review im field fine MASSE_NORMBEST_ANZAHL must exceeded be;MASSE_BEST_FEIN_ANZAHL;DSP_Steigung_Masse: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;2;0;0;;;1;-0;$46384;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
max. Number all Einträge im field medium Review im field medium;MASSE_BEST_MITTEL_ANZAHL;DSP_Steigung_Masse: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;2;0;0;;;1;-0;$46386;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
decrement On the stored mass value after the Restart of Vehicle;MASSE_DEKREMENT;DSP_Steigung_Masse: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;1;0;0;;kg;1;-0;$4638C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
minimum deviation From stored E²Prom-value um again Save zu Enable;MASSE_EEPROM_DELTA_KG;DSP_Steigung_Masse: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;1;0;0;;kg;1;-0;$4638A;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Threshold for initial mass determination max. Number all Einträge im field rough Decision for A duration characteristic map must already fallen be!;MASSE_ERSTBEST_MAX_ANZAHL;DSP_Steigung_Masse: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;2;0;0;;;1;-0;$4637E;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
compensation value percentage to calculated first mass value;MASSE_ERSTBEST_PROZ;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$46380;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
decision threshold to Map selection duration characteristic map or duration characteristic map/2 max. value one the drawer im field rough;MASSE_KF_UM_MAXANZAHL;DSP_Steigung_Masse: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;2;0;0;;;1;-0;$4637C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
mass determination not after accelerator movements for this time;MASSE_MAXGRD_ZEIT;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;ms;1;-0;$45951;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
Threshold for The normal determination of mass max. Number all Einträge im field rough;MASSE_NORMBEST_ANZAHL;DSP_Steigung_Masse: """";eEinzel;eView3d;eBars;eLoHi;0;0;0;0;0;0;1;1;10;;2;0;0;;;1;-0;$46382;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
compensation value percentage to calculated normal mass value;MASSE_NORM_BEST_PROZ;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$46388;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
MASSE_PLUS_ROT;MASSE_PLUS_ROT;DSP_BerechneteGroessen: """";eEindim;eViewText;eBars;eLoHi;0;0;0;0;0;0;6;1;10;;2;0;0;;;1;-0;$45588;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x6;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x5;0
mass determination not for zu high transverse accelerations;MASSE_QUER_MAXGRENZE;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;m/s²;1;-0;$45952;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
masterdat;MASTERDAT;DSP_BerechneteGroessen: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;2;0;0;;;1;-0;$44718;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
0: beschlnabs is to mass determination used, 1: beschnabs2 From ring system is for mass determination used;MAS_BESCHLNABS2_NUTZEN;DSP_Steigung_Masse: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$4598C;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
MAX_DRKLGESCHW;MAX_DRKLGESCHW;DSP_Fuzzyregler: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;4;1;10;;2;0;0;;;1;-0;$45B04;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MAX_MOT_SLPF;MAX_MOT_SLPF;DSP_AQ: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;17;1;10;;2;0;0;;;1;-0;$447E8;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
MAX_SLPF;MAX_SLPF;DSP_AQ: """";eEindim;eViewText;eBars;eByte;0;0;0;0;0;0;17;1;10;;2;0;0;;;1;-0;$447D4;ACC_BERGAB_HYSTAUSNEU.CONVERSION;;;1;-0;10;0;0;0;2;eDataSrcNone;0;$0;eByte;0x-1;0;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0
Maximum engine moment, At 0 is CAN - value taken;MDIMAX_VORGABE;DSP_Funktionsauswahl: ""Values for Selection Acceleration, Speed signal, stufiges switching program, emergency ride, Sensorweschaltung, Resolution shift programs"";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;Nm;1;-0;$4487F;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
MHM_GRD;MHM_GRD;DSP_AQ: """";eZweidim;eView3d;eBars;eBitLoHi;0;0;0;0;0;0;1;8;10;;0;0;0;;;1;-0;$45B01;-;;-;1;0;16;1;0;0;-1;eDataSrcNone;0;$0;eByte;0x-1;0;;;?;1;0;10;0;0;0;0;eDataSrcNone;0;$0;eByte;0x-1;0
